POGLAVJE,KATEGORIJA,PODKATEGORIJA_4,PODKATEGORIJA_5,SKLOP / 1. NIVO,SKLOP / 2. NIVO,SKLOP / 3. NIVO,RAVEN,KODA,SLOVENSKI NAZIV,KRIŽEC / ETIOLOGIJA,ZVEZDICA / MANIFESTACIJA,VELJAVNOST,KODA DEJAVNA OD,KODA DEJAVNA DO,SPOL,SPOL TIP,STAROST MIN.,STAROST MAX.,STAROST TIP,REDKA DIAGNOZA,MORFOLOGIJA,NESPREJEMLJIVA GLAVNA DIAGNOZA,PRIJAVA NALEZLJIVE BOLEZNI,"PRIJAVA SPO, HIV, HEP B,C","BOLEZNI, KI JIH PREPREČUJEMO S CEPLJENJEM",ENGLISH DESCRIPTION POSTPROCESED
20,Y06,0,4,X85Y09,,,5,Y06.04,"Zanemarjanje in zapustitev, povzroči ga znanec ali prijatelj",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, acquaintance or friend"
20,Y06,0,5,X85Y09,,,5,Y06.05,"Zanemarjanje in zapustitev, povzročijo ga uradni organi oblasti ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, official authorities"
20,Y06,0,6,X85Y09,,,5,Y06.06,"Zanemarjanje in zapustitev, povzroči ga žrtvi nepoznana oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, person unknown to the victim"
20,Y06,0,7,X85Y09,,,5,Y06.07,"Zanemarjanje in zapustitev, povzročijo ga več žrtvi nepoznanih oseb",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, multiple persons unknown to the victim"
20,Y06,0,8,X85Y09,,,5,Y06.08,"Zanemarjanje in zapustitev, povzroči ga druga opredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, other specified person"
20,Y06,0,9,X85Y09,,,5,Y06.09,"Zanemarjanje in zapustitev, povzroči ga neopredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Neglect and abandonment, unspecified person"
20,Y07,,,X85Y09,,,3,Y07,Druga vrsta zlorabe,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other maltreatment, spouse or domestic partner"
20,Y07,0,0,X85Y09,,,5,Y07.00,"Druga vrsta zlorabe, povzroči ga partner ali zakonec",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, spouse or domestic partner"
20,Y07,0,1,X85Y09,,,5,Y07.01,"Druga vrsta zlorabe, povzročijo ga starši",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, parent"
20,Y07,0,2,X85Y09,,,5,Y07.02,"Druga vrsta zlorabe, povzroči ga drugi družinski član",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, other family member"
20,Y07,0,3,X85Y09,,,5,Y07.03,"Druga vrsta zlorabe, povzroči ga skrbnik",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment syndromes, carer"
20,Y07,0,4,X85Y09,,,5,Y07.04,"Druga vrsta zlorabe, povzroči ga znanec ali prijatelj",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment syndromes, acquaintance or friend"
20,Y07,0,5,X85Y09,,,5,Y07.05,"Druga vrsta zlorabe, povzročijo ga uradni organi oblasti",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, official authorities"
20,Y07,0,6,X85Y09,,,5,Y07.06,"Druga vrsta zlorabe, povzroči ga žrtvi nepoznana oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, person unknown to the victim"
20,Y07,0,7,X85Y09,,,5,Y07.07,"Druga vrsta zlorabe, povzročijo ga več žrtvi nepoznanih oseb",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, multiple persons unknown to the victim"
20,Y07,0,8,X85Y09,,,5,Y07.08,"Druga vrsta zlorabe, povzroči ga druga opredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, other specified person"
20,Y07,0,9,X85Y09,,,5,Y07.09,"Druga vrsta zlorabe, povzroči ga neopredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other maltreatment, unspecified person"
20,Y08,,,X85Y09,,,3,Y08,Napad z drugimi opredeljenimi sredstvi,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Assault by other specified means, spouse or domestic partner"
20,Y08,0,0,X85Y09,,,5,Y08.00,"Napad z drugimi opredeljenimi sredstvi, povzroči ga partner ali zakonec",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, spouse or domestic partner"
20,Y08,0,1,X85Y09,,,5,Y08.01,"Napad z drugimi opredeljenimi sredstvi, povzročijo ga starši ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, parent"
20,Y08,0,2,X85Y09,,,5,Y08.02,"Napad z drugimi opredeljenimi sredstvi, povzroči ga drugi družinski član",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, other family member"
20,Y08,0,3,X85Y09,,,5,Y08.03,"Napad z drugimi opredeljenimi sredstvi, povzroči ga skrbnik",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, carer"
20,Y08,0,4,X85Y09,,,5,Y08.04,"Napad z drugimi opredeljenimi sredstvi, povzroči ga znanec ali prijatelj",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, acquaintance or friend"
20,Y08,0,5,X85Y09,,,5,Y08.05,"Napad z drugimi opredeljenimi sredstvi, povzročijo ga uradni organi oblasti ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, official authorities"
20,Y08,0,6,X85Y09,,,5,Y08.06,"Napad z drugimi opredeljenimi sredstvi, povzroči ga žrtvi nepoznana oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, person unknown to the victim"
20,Y08,0,7,X85Y09,,,5,Y08.07,"Napad z drugimi opredeljenimi sredstvi, povzročijo ga več žrtvi nepoznanih oseb",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, multiple persons unknown to the victim"
20,Y08,0,8,X85Y09,,,5,Y08.08,"Napad z drugimi opredeljenimi sredstvi, povzroči ga druga opredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, other specified person"
20,Y08,0,9,X85Y09,,,5,Y08.09,"Napad z drugimi opredeljenimi sredstvi, povzroči ga neopredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by other specified means, unspecified person"
20,Y09,,,X85Y09,,,3,Y09,Napad z neopredeljenimi sredstvi,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Assault by unspecified means, spouse or domestic partner"
20,Y09,0,0,X85Y09,,,5,Y09.00,"Napad z neopredeljenimi sredstvi, povzroči ga partner ali zakonec",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, spouse or domestic partner"
20,Y09,0,1,X85Y09,,,5,Y09.01,"Napad z neopredeljenimi sredstvi, povzročijo ga starši ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, parent"
20,Y09,0,2,X85Y09,,,5,Y09.02,"Napad z neopredeljenimi sredstvi, povzroči ga drugi družinski član",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, other family member"
20,Y09,0,3,X85Y09,,,5,Y09.03,"Napad z neopredeljenimi sredstvi, povzroči ga skrbnik",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, carer"
20,Y09,0,4,X85Y09,,,5,Y09.04,"Napad z neopredeljenimi sredstvi, povzroči ga znanec ali prijatelj",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, acquaintance or friend"
20,Y09,0,5,X85Y09,,,5,Y09.05,"Napad z neopredeljenimi sredstvi, povzročijo ga uradni organi oblasti ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, official authorities"
20,Y09,0,6,X85Y09,,,5,Y09.06,"Napad z neopredeljenimi sredstvi, povzroči ga žrtvi nepoznana oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, person unknown to the victim"
20,Y09,0,7,X85Y09,,,5,Y09.07,"Napad z neopredeljenimi sredstvi, povzročijo ga več žrtvi nepoznanih oseb",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, multiple persons unknown to the victim"
20,Y09,0,8,X85Y09,,,5,Y09.08,"Napad z neopredeljenimi sredstvi, povzroči ga druga opredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, other specified person"
20,Y09,0,9,X85Y09,,,5,Y09.09,"Napad z neopredeljenimi sredstvi, povzroči ga neopredeljena oseba",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Assault by unspecified means, unspecified person"
20,Y10,,,Y10Y34,,,3,Y10,"Izpostavljenost neopiatnim analgetikom, antipiretikom in antirevmatikom in zastrupitev z njimi, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
20,Y11,,,Y10Y34,,,3,Y11,"Izpostavljenost antiepileptikom, sedativno-hipnotičnim zdravilom, antiparkinsonikom, psihotropnim zdravilom in zastrupitev z njimi, ki ni uvrščena drugje, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"
20,Y12,,,Y10Y34,,,3,Y12,"Izpostavljenost narkotikom in psihodisleptikom [halucinogenom]  in zastrupitev z njimi, ki ni uvrščena drugje, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"
20,Y13,,,Y10Y34,,,3,Y13,"Izpostavljenost drugim zdravilom, ki delujejo na  avtonomni živčni sistem, in zastrupitev z njimi, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"
20,Y14,,,Y10Y34,,,3,Y14,"Izpostavljenost drugim in neopredeljenim drogam, zdravilom in biološkim snovem in zastrupitev z njimi., namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"
20,Y15,,,Y10Y34,,,3,Y15,"Izpostavljenost alkoholu in zastrupitev z njim, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to alcohol, undetermined intent"
20,Y16,,,Y10Y34,,,3,Y16,"Izpostavljenost organskim raztopinam in halogeniranim ogljikovodikom ter njihovim hlapom in zastrupitev z njimi, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"
20,Y17,,,Y10Y34,,,3,Y17,"Izpostavljenost ogljikovemu monoksidu in drugim plinom ter hlapom in zastrupitev z njimi, neopredeljen namen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Poisoning by and exposure to carbon monoxide from combustion engine exhaust undetermined intent
20,Y17,0,,Y10Y34,,,4,Y17.0,"Izpostavljenost ogljikovemu monoksidu iz izpuha motorjev z izgorevanjem in zastrupitev z njim, neopredeljen namen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Poisoning by and exposure to carbon monoxide from combustion engine exhaust undetermined intent
20,Y17,1,,Y10Y34,,,4,Y17.1,"Izpostavljenost ogljikovemu monoksidu iz komunalnega plina in zastrupitev z njim, neopredeljen namen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Poisoning by and exposure to carbon monoxide from utility gas undetermined intent
20,Y17,2,,Y10Y34,,,4,Y17.2,"Izpostavljenost ogljikovemu monoksidu iz drugih gospodinjskih goriv in zastrupitev z njim, neopredeljen namen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Poisoning by and exposure to carbon monoxide from other domestic fuels undetermined intent
20,Y17,3,,Y10Y34,,,4,Y17.3,"Izpostavljenost ogljikovemu monoksidu iz drugih virov in zastrupitev z njim, neopredeljen namen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to carbon monoxide from other sources, undetermined intent"
20,Y17,4,,Y10Y34,,,4,Y17.4,"Izpostavljenost ogljikovemu monoksidu iz neopredeljenih virov in zastrupitev z njim, neopredeljen namen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to carbon monoxide from unspecified sources, undetermined intent"
20,Y17,8,,Y10Y34,,,4,Y17.8,"Izpostavljenost drugim opredeljenim plinom ali hlapom in zastrupitev z njimi, neopredeljen namen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to other specified gases or vapours, undetermined intent"
20,Y17,9,,Y10Y34,,,4,Y17.9,"Izpostavljenost neopredeljenim plinom ali hlapom in zastrupitev z njimi, neopredeljen namen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to unspecified gases or vapours, undetermined intent"
20,Y18,,,Y10Y34,,,3,Y18,"Izpostavljenost pesticidom in zastrupitev z njimi, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to pesticides, undetermined intent"
20,Y19,,,Y10Y34,,,3,Y19,"Izpostavljenost drugim in neopredeljenim kemikalijam in škodljivim snovem in zastrupitev z njimi, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"
20,Y20,,,Y10Y34,,,3,Y20,"Obešenje, zadavljenje in zadušitev, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Hanging, strangulation and suffocation, undetermined intent"
20,Y21,,,Y10Y34,,,3,Y21,"Utopitev in potopitev, namen nedoločen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Drowning and submersion in bath-tub, undetermined intent"
20,Y21,0,,Y10Y34,,,4,Y21.0,"Utopitev in potopitev v kopalni kadi, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Drowning and submersion in bath-tub, undetermined intent"
20,Y21,1,,Y10Y34,,,4,Y21.1,"Utopitev in potopitev v plavalnem bazenu, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Drowning and submersion in swimming pool, undetermined intent"
20,Y21,2,,Y10Y34,,,4,Y21.2,"Utopitev in potopitev v vodah v naravi, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Drowning and submersion in natural water, undetermined intent"
20,Y21,8,,Y10Y34,,,4,Y21.8,"Utopitev in potopitev v ostalih opredeljenih vodah, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Drowning and submersion in other specified water, undetermined intent"
20,Y21,9,,Y10Y34,,,4,Y21.9,"Utopitev in potopitev v neopredeljenih vodah, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Drowning and submersion in unspecified  water, undetermined intent"
20,Y22,,,Y10Y34,,,3,Y22,"Strel iz ročnega strelnega orožja, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Handgun discharge, undetermined intent"
20,Y24,,,Y10Y34,,,3,Y24,"Strel iz drugega in neopredeljenega strelnega orožja, namen nedoločen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y24,1,,Y10Y34,,,4,Y24.1,"Strel iz zračne puščke, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Air rifle discharge, undetermined intent"
20,Y24,2,,Y10Y34,,,4,Y24.2,"Strel iz šibrovke, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Shotgun discharge, undetermined intent"
20,Y24,3,,Y10Y34,,,4,Y24.3,"Strel iz malokalibrske puške, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Small calibre rifle discharge, undetermined intent"
20,Y24,4,,Y10Y34,,,4,Y24.4,"Strel iz velikokalibrske puške, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Large calibre rifle discharge, undetermined intent"
20,Y24,9,,Y10Y34,,,4,Y24.9,"Strel iz nedoločenega strelnega orožja, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Discharge from other and unspecified firearms, undetermined intent"
20,Y25,,,Y10Y34,,,3,Y25,"Stik z eksplozivnim materialom, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with explosive material, undetermined intent"
20,Y26,,,Y10Y34,,,3,Y26,"Izpostavljenost dimu, ognju in plamenom, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Exposure to smoke, fire and flames, undetermined intent"
20,Y27,,,Y10Y34,,,3,Y27,"Stik s paro, z vročimi hlapi in vročimi predmeti, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with steam, hot vapours and hot objects, undetermined intent"
20,Y28,,,Y10Y34,,,3,Y28,"Stik z ostrim predmetom, namen nedoločen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Contact with knife, undetermined intent"
20,Y28,0,,Y10Y34,,,4,Y28.0,"Stik z nožem, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with knife, undetermined intent"
20,Y28,1,,Y10Y34,,,4,Y28.1,"Stik z britvico, namen nedoločen ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with razor blade, undetermined intent"
20,Y28,2,,Y10Y34,,,4,Y28.2,"Stik z injekcijo ali iglo, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with hypodermic needle and syringe, undetermined intent "
20,Y28,3,,Y10Y34,,,4,Y28.3,"Stik s steklom, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with glass, undetermined intent"
20,Y28,8,,Y10Y34,,,4,Y28.8,"Stik z drugim opredeljenim ostrim predmetom, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with other specified sharp object, undetermined intent"
20,Y28,9,,Y10Y34,,,4,Y28.9,"Stik z neopredeljenim ostrim predmetom, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with unspecified sharp object, undetermined intent"
20,Y29,,,Y10Y34,,,3,Y29,"Stik s topim predmetom, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Contact with blunt object, undetermined intent"
20,Y30,,,Y10Y34,,,3,Y30,"Padec, skok ali porinjenje z višine, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, jumping or pushed from a high place, undetermined intent"
20,Y31,,,Y10Y34,,,3,Y31,"Padec, leganje ali tekanje pred ali v premikajoči se predmet, namen nedoločen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Falling, lying or running before or into a train, undetermined intent"
20,Y31,0,,Y10Y34,,,4,Y31.0,"Padec, leganje ali tekanje pred ali v vlak, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, lying or running before or into a train, undetermined intent"
20,Y31,1,,Y10Y34,,,4,Y31.1,"Padec, leganje ali tekanje pred ali v tramvaj, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, lying or running before or into a tram, undetermined intent"
20,Y31,2,,Y10Y34,,,4,Y31.2,"Padec, leganje ali tekanje pred ali v motorno vozilo, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, lying or running before or into a motor vehicle, undetermined intent"
20,Y31,8,,Y10Y34,,,4,Y31.8,"Padec, leganje ali tekanje pred ali v drug opredeljen premikajoči se predmet, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, lying or running before or into other specified moving object, undetermined intent"
20,Y31,9,,Y10Y34,,,4,Y31.9,"Padec, leganje ali tekanje pred ali v neopredeljen premikajoči se predmet, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Falling, lying or running before or into unspecified moving object, undetermined intent"
20,Y32,,,Y10Y34,,,3,Y32,"Trčenje motornega vozila, namen nedoločen",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Crashing of car with other motor vehicle, undetermined intent, nontraffic"
20,Y32,0,,Y10Y34,,,4,Y32.0,"Trčenje avtomobila z drugim motornim vozilom, namen nedoločen, neprometna nesreča",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Crashing of car with other motor vehicle, undetermined intent, nontraffic"
20,Y32,1,,Y10Y34,,,4,Y32.1,"Trčenje avtomobila s fiksnim ali nepremikajočim objektom, namen nedoločen, neprometna nesreča",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Crashing of car with fixed or stationary object, undetermined intent, nontraffic"
20,Y32,2,,Y10Y34,,,4,Y32.2,"Ostali opredeljeni trki motornega vozila, namen nedoločen, neprometna nesreča",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other specified crashing of motor vehicle, undetermined intent, nontraffic"
20,Y32,3,,Y10Y34,,,4,Y32.3,"Neopredeljeni trki motornega vozila, namen nedoločen, neprometna nesreča",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Unspecified crashing of motor vehicle, undetermined intent, nontraffic"
20,Y32,4,,Y10Y34,,,4,Y32.4,"Trčenje avtomobila z drugim motornim vozilom v prometu, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Crashing of car with other motor vehicle, undetermined intent, traffic"
20,Y32,5,,Y10Y34,,,4,Y32.5,"Trčenje avtomobila s fiksnim ali nepremikajočim objektom v prometu, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Crashing of car with fixed or stationary object, undetermined intent, traffic"
20,Y32,8,,Y10Y34,,,4,Y32.8,"Ostali opredeljeni trki motornega vozila v prometu, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other specified crashing of motor vehicle, undetermined intent, traffic"
20,Y32,9,,Y10Y34,,,4,Y32.9,"Neopredeljeni trki motornega vozila v prometu, namen nedoločen",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Unspecified crashing of motor vehicle, undetermined intent, traffic"
20,Y33,,,Y10Y34,,,3,Y33,"Drugi opredeljeni dogodki, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other specified events, undetermined intent"
20,Y34,,,Y10Y34,,,3,Y34,"Neopredeljen dogodek, namen nedoločen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Unspecified event, undetermined intent"
20,Y35,,,Y35Y36,,,3,Y35,Zakonito posredovanje,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Legal intervention involving firearm discharge
20,Y35,0,,Y35Y36,,,4,Y35.0,Zakonito posredovanje z uporabo strelnega orožja,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Legal intervention involving firearm discharge
20,Y35,0,1,Y35Y36,,,5,Y35.01,Zakonito posredovanje z uporabo pištole,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving handgun discharge
20,Y35,0,2,Y35Y36,,,5,Y35.02,Zakonito posredovanje z uporabo zračne puške,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving air rifle discharge
20,Y35,0,3,Y35Y36,,,5,Y35.03,Zakonito posredovanje z uporabo šibrovke,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving shotgun discharge
20,Y35,0,4,Y35Y36,,,5,Y35.04,Zakonito posredovanje z uporabo malokalibrske puške,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving small calibre rifle discharge
20,Y35,0,5,Y35Y36,,,5,Y35.05,Zakonito posredovanje z uporabo velikokalibrske puške,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving large calibre rifle discharge
20,Y35,0,9,Y35Y36,,,5,Y35.09,Zakonito posredovanje z uporabo ostalega in nedoločenega strelnega orožja,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving discharge from other and unspecified firearms
20,Y35,1,,Y35Y36,,,4,Y35.1,Zakonito posredovanje z uporabo eksplozivnih sredstev,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving explosives
20,Y35,2,,Y35Y36,,,4,Y35.2,Zakonito posredovanje z uporabo plina,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving gas
20,Y35,3,,Y35Y36,,,4,Y35.3,Zakonito posredovanje z uporabo topih predmetov,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving blunt objects
20,Y35,4,,Y35Y36,,,4,Y35.4,Zakonito posredovanje z uporabo ostrih predmetov,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving sharp objects
20,Y35,5,,Y35Y36,,,4,Y35.5,Zakonita usmrtitev,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal execution
20,Y35,6,,Y35Y36,,,4,Y35.6,Zakonito posredovanje z uporabo drugih opredeljenih sredstev,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Legal intervention involving other specified means
20,Y35,7,,Y35Y36,,,4,Y35.7,"Zakonito posredovanje, sredstva neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Legal intervention, means unspecified"
20,Y36,,,Y35Y36,,,3,Y36,Vojne operacije,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,War operations involving explosion of marine weapons
